# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Jul 23 16:54:21 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: VISTA <i>ZYJHK</i><sub>s</sub> (Vegamag)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Zmag    Ymag    Jmag    Hmag    Ksmag
0.0048313 -0.50000 10.00000 0.9263776541 2.4560845954    0.924  0.710  3.7118  3.493    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-12      0.00 7.414e-01 2.538e-01 8.488e-04 2.328e-04 2.112e-03 -1.000 4.788e-03 2.995 2.186 2.017 1.666 1.220 1.158
0.0048313 -0.50000 10.00000 0.9270736575 2.4562581570    0.925  0.751  3.7104  3.446    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-12      0.00 7.391e-01 2.561e-01 8.472e-04 2.346e-04 2.116e-03 -1.000 4.784e-03 2.891 2.080 1.909 1.556 1.106 1.044
0.0048313 -0.50000 10.00000 0.9277399182 2.4564240211    0.925  0.794  3.7090  3.398    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-12      0.00 7.368e-01 2.584e-01 8.420e-04 2.389e-04 2.120e-03 -1.000 4.802e-03 2.784 1.971 1.799 1.443 0.989 0.927
0.0048313 -0.50000 10.00000 0.9285137653 2.4566163250    0.926  0.849  3.7074  3.338    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-12      0.00 7.341e-01 2.611e-01 8.290e-04 2.515e-04 2.124e-03 -1.000 4.818e-03 2.648 1.834 1.660 1.301 0.843 0.779
0.0048313 -0.50000 10.00000 0.9291021824 2.4567623023    0.927  0.894  3.7061  3.287    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-12      0.00 7.320e-01 2.632e-01 8.146e-04 2.676e-04 2.126e-03 -1.000 4.829e-03 2.535 1.720 1.544 1.184 0.721 0.657
0.0048313 -0.50000 10.00000 0.9296025038 2.4568862572    0.927  0.935  3.7049  3.242    3  0.000  0.502     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-12      0.00 7.303e-01 2.648e-01 8.015e-04 2.836e-04 2.128e-03 -1.000 4.853e-03 2.432 1.616 1.439 1.076 0.610 0.546
0.0048313 -0.50000 10.00000 0.9301931858 2.4570324018    0.928  0.988  3.7032  3.182    3  0.000  0.492     0.00     0.00     0.00     0.00     0.00 -1 -3.22e-12      0.00 7.284e-01 2.667e-01 7.865e-04 3.025e-04 2.130e-03 -1.000 4.859e-03 2.300 1.482 1.303 0.938 0.468 0.402
0.0048313 -0.50000 10.00000 0.9306241274 2.4571388892    0.928  1.030  3.7019  3.135    3  0.000  0.487     0.00     0.00     0.00     0.00     0.00 -1 -3.75e-12      0.00 7.273e-01 2.679e-01 7.777e-04 3.138e-04 2.131e-03 -1.000 4.844e-03 2.195 1.375 1.195 0.827 0.353 0.287
0.0048313 -0.50000 10.00000 0.9310103655 2.4572342340    0.928  1.071  3.7005  3.089    3  0.000  0.482     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-12      0.00 7.263e-01 2.688e-01 7.710e-04 3.224e-04 2.132e-03 -1.000 4.852e-03 2.092 1.272 1.090 0.720 0.242 0.176
0.0048313 -0.50000 10.00000 0.9313749671 2.4573241542    0.929  1.112  3.6990  3.041    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-12      0.00 7.255e-01 2.696e-01 7.654e-04 3.296e-04 2.132e-03 -1.000 4.875e-03 1.989 1.167 0.983 0.611 0.129 0.062
0.0048313 -0.50000 10.00000 0.9317992926 2.4574287020    0.929  1.165  3.6970  2.981    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1  -6.1e-12      0.00 7.248e-01 2.703e-01 7.607e-04 3.357e-04 2.133e-03 -1.000 4.879e-03 1.856 1.033 0.846 0.471 -0.017 -0.085
0.0048313 -0.50000 10.00000 0.9321810007 2.4575226559    0.929  1.218  3.6950  2.920    3  0.000  0.474     0.00     0.00     0.00     0.00     0.00 -1 -7.39e-12      0.00 7.244e-01 2.708e-01 7.576e-04 3.398e-04 2.133e-03 -1.000 4.841e-03 1.725 0.899 0.710 0.331 -0.164 -0.233
0.0048313 -0.50000 10.00000 0.9325140119 2.4576045513    0.929  1.269  3.6929  2.861    3  0.000  0.472     0.00     0.00     0.00     0.00     0.00 -1 -8.88e-12      0.00 7.241e-01 2.711e-01 7.559e-04 3.420e-04 2.134e-03 -1.000 4.851e-03 1.598 0.771 0.579 0.196 -0.305 -0.375
0.0048313 -0.50000 10.00000 0.9328123331 2.4576778586    0.930  1.318  3.6907  2.803    3  0.000  0.472     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-11      0.00 7.239e-01 2.712e-01 7.551e-04 3.431e-04 2.134e-03 -1.000 4.877e-03 1.474 0.645 0.450 0.064 -0.444 -0.515
0.0048313 -0.50000 10.00000 0.9330888987 2.4577457716    0.930  1.369  3.6885  2.743    3  0.000  0.472     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-11      0.00 7.239e-01 2.712e-01 7.547e-04 3.435e-04 2.134e-03 -1.000 4.883e-03 1.348 0.517 0.319 -0.071 -0.586 -0.658
0.0048313 -0.50000 10.00000 0.9333417416 2.4578078188    0.930  1.420  3.6861  2.683    3  0.000  0.472     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-11      0.00 7.239e-01 2.712e-01 7.546e-04 3.437e-04 2.134e-03 -1.000 4.883e-03 1.221 0.390 0.189 -0.205 -0.728 -0.801
0.0048313 -0.50000 10.00000 0.9335576296 2.4578607667    0.930  1.467  3.6838  2.627    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-11      0.00 7.239e-01 2.713e-01 7.545e-04 3.439e-04 2.134e-03 -1.000 4.883e-03 1.103 0.271 0.067 -0.331 -0.861 -0.935
0.0048313 -0.50000 10.00000 0.9337632060 2.4579111595    0.930  1.515  3.6814  2.569    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-11      0.00 7.238e-01 2.713e-01 7.544e-04 3.440e-04 2.134e-03 -1.000 4.883e-03 0.982 0.148 -0.059 -0.461 -0.998 -1.074
0.0048313 -0.50000 10.00000 0.9339483380 2.4579565190    0.930  1.562  3.6790  2.512    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-11      0.00 7.238e-01 2.713e-01 7.543e-04 3.441e-04 2.134e-03 -1.000 4.883e-03 0.864 0.029 -0.180 -0.587 -1.132 -1.209
0.0048313 -0.50000 10.00000 0.9341207147 2.4579987346    0.930  1.609  3.6765  2.456    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1  -3.1e-11      0.00 7.238e-01 2.713e-01 7.542e-04 3.442e-04 2.134e-03 -1.000 4.883e-03 0.747 -0.089 -0.302 -0.712 -1.265 -1.343
0.0048313 -0.50000 10.00000 0.9342846274 2.4580388608    0.930  1.654  3.6741  2.401    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -3.66e-11      0.00 7.238e-01 2.713e-01 7.542e-04 3.444e-04 2.134e-03 -1.000 4.883e-03 0.635 -0.203 -0.419 -0.833 -1.393 -1.473
0.0048313 -0.50000 10.00000 0.9344831705 2.4580874429    0.930  1.696  3.6719  2.350    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-11      0.00 7.238e-01 2.713e-01 7.541e-04 3.445e-04 2.134e-03 -1.000 4.883e-03 0.530 -0.310 -0.529 -0.947 -1.513 -1.594
0.0048313 -0.50000 10.00000 0.9345547557 2.4581049535    0.930  1.708  3.6712  2.335    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1  -4.5e-11      0.00 7.238e-01 2.713e-01 7.540e-04 3.445e-04 2.134e-03 -1.000 4.883e-03 0.500 -0.340 -0.560 -0.979 -1.546 -1.628
0.0048313 -0.50000 10.00000 0.9346812963 2.4581358992    0.930  1.682  3.6732  2.370    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -4.12e-11      0.00 7.238e-01 2.713e-01 7.540e-04 3.446e-04 2.134e-03 -1.000 4.883e-03 0.566 -0.273 -0.490 -0.906 -1.468 -1.548
0.0048313 -0.50000 10.00000 0.9347600341 2.4581551498    0.930  1.656  3.6750  2.403    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-11      0.00 7.238e-01 2.713e-01 7.539e-04 3.447e-04 2.134e-03 -1.000 4.883e-03 0.631 -0.207 -0.422 -0.835 -1.391 -1.470
0.0048313 -0.50000 10.00000 0.9347881079 2.4581620127    0.930  1.666  3.6745  2.390    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -3.85e-11      0.00 7.238e-01 2.713e-01 7.539e-04 3.447e-04 2.134e-03 -1.000 4.883e-03 0.605 -0.232 -0.448 -0.862 -1.420 -1.500
0.0048313 -0.50000 10.00000 0.9349087477 2.4581914987    0.930  1.710  3.6719  2.337    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -4.49e-11      0.00 7.238e-01 2.713e-01 7.539e-04 3.448e-04 2.134e-03 -1.000 4.883e-03 0.496 -0.343 -0.562 -0.980 -1.546 -1.627
0.0048313 -0.50000 10.00000 0.9350289702 2.4582208740    0.930  1.755  3.6693  2.281    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -5.31e-11      0.00 7.238e-01 2.713e-01 7.538e-04 3.449e-04 2.134e-03 -1.000 4.883e-03 0.382 -0.459 -0.681 -1.103 -1.676 -1.759
0.0048313 -0.50000 10.00000 0.9351385236 2.4582476348    0.929  1.799  3.6667  2.226    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -6.26e-11      0.00 7.238e-01 2.713e-01 7.538e-04 3.449e-04 2.134e-03 -1.000 4.883e-03 0.272 -0.570 -0.796 -1.222 -1.803 -1.887
0.0048313 -0.50000 10.00000 0.9352428913 2.4582731222    0.929  1.845  3.6640  2.169    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -7.42e-11      0.00 7.238e-01 2.714e-01 7.537e-04 3.450e-04 2.134e-03 -1.000 4.883e-03 0.159 -0.684 -0.914 -1.344 -1.933 -2.019
0.0048313 -0.50000 10.00000 0.9353354573 2.4582957221    0.929  1.888  3.6613  2.115    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -8.73e-11      0.00 7.238e-01 2.714e-01 7.537e-04 3.451e-04 2.134e-03 -1.000 4.883e-03 0.050 -0.794 -1.027 -1.462 -2.058 -2.146
0.0048313 -0.50000 10.00000 0.9354231358 2.4583171239    0.929  1.932  3.6585  2.060    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-10      0.00 7.238e-01 2.714e-01 7.536e-04 3.451e-04 2.134e-03 -1.000 4.883e-03 -0.060 -0.905 -1.141 -1.581 -2.186 -2.275
0.0048313 -0.50000 10.00000 0.9355010986 2.4583361503    0.929  1.974  3.6558  2.007    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-10      0.00 7.237e-01 2.714e-01 7.536e-04 3.452e-04 2.134e-03 -1.000 4.883e-03 -0.166 -1.010 -1.251 -1.695 -2.308 -2.400
0.0048313 -0.50000 10.00000 0.9355743527 2.4583540243    0.928  2.017  3.6530  1.953    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-10      0.00 7.237e-01 2.714e-01 7.535e-04 3.452e-04 2.134e-03 -1.000 4.883e-03 -0.273 -1.117 -1.362 -1.811 -2.430 -2.524
0.0048313 -0.50000 10.00000 0.9356424212 2.4583706300    0.928  2.060  3.6502  1.898    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-10      0.00 7.237e-01 2.714e-01 7.535e-04 3.453e-04 2.135e-03 -1.000 4.883e-03 -0.381 -1.224 -1.474 -1.928 -2.551 -2.649
0.0048313 -0.50000 10.00000 0.9357035160 2.4583855322    0.928  2.102  3.6474  1.845    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-10      0.00 7.237e-01 2.714e-01 7.535e-04 3.453e-04 2.135e-03 -1.000 4.883e-03 -0.485 -1.327 -1.583 -2.040 -2.669 -2.770
0.0048313 -0.50000 10.00000 0.9357612729 2.4583996181    0.927  2.145  3.6445  1.790    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-10      0.00 7.237e-01 2.714e-01 7.535e-04 3.453e-04 2.135e-03 -1.000 4.883e-03 -0.592 -1.433 -1.693 -2.156 -2.789 -2.894
0.0048313 -0.50000 10.00000 0.9358127713 2.4584121760    0.927  2.186  3.6416  1.738    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-10      0.00 7.237e-01 2.714e-01 7.534e-04 3.454e-04 2.135e-03 -1.000 4.883e-03 -0.695 -1.533 -1.799 -2.267 -2.905 -3.014
0.0048313 -0.50000 10.00000 0.9358612895 2.4584240057    0.926  2.228  3.6388  1.684    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -3.14e-10      0.00 7.237e-01 2.714e-01 7.534e-04 3.454e-04 2.135e-03 -1.000 4.883e-03 -0.799 -1.635 -1.906 -2.379 -3.022 -3.135
0.0048313 -0.50000 10.00000 0.9359051585 2.4584347006    0.926  2.268  3.6359  1.632    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -3.66e-10      0.00 7.237e-01 2.714e-01 7.534e-04 3.454e-04 2.135e-03 -1.000 4.883e-03 -0.900 -1.733 -2.010 -2.487 -3.136 -3.253
0.0048313 -0.50000 10.00000 0.9359463453 2.4584447406    0.925  2.309  3.6330  1.579    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -4.28e-10      0.00 7.237e-01 2.714e-01 7.534e-04 3.455e-04 2.135e-03 -1.000 4.883e-03 -1.003 -1.832 -2.114 -2.597 -3.250 -3.373
0.0048313 -0.50000 10.00000 0.9359837174 2.4584538498    0.925  2.349  3.6301  1.527    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -4.98e-10      0.00 7.237e-01 2.714e-01 7.534e-04 3.455e-04 2.135e-03 -1.000 4.883e-03 -1.103 -1.928 -2.216 -2.704 -3.363 -3.490
0.0048313 -0.50000 10.00000 0.9360184669 2.4584623190    0.924  2.389  3.6271  1.475    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -5.81e-10      0.00 7.237e-01 2.714e-01 7.533e-04 3.455e-04 2.135e-03 -1.000 4.883e-03 -1.203 -2.024 -2.317 -2.812 -3.477 -3.609
0.0048313 -0.50000 10.00000 0.9360514283 2.4584703517    0.923  2.430  3.6242  1.422    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -6.79e-10      0.00 7.237e-01 2.714e-01 7.533e-04 3.455e-04 2.135e-03 -1.000 4.883e-03 -1.306 -2.123 -2.421 -2.922 -3.596 -3.732
0.0048313 -0.50000 10.00000 0.9360806346 2.4584774688    0.922  2.469  3.6212  1.370    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -7.88e-10      0.00 7.237e-01 2.714e-01 7.533e-04 3.455e-04 2.135e-03 -1.000 4.883e-03 -1.403 -2.217 -2.520 -3.026 -3.710 -3.849
0.0048313 -0.50000 10.00000 0.9361080527 2.4584841496    0.922  2.509  3.6183  1.319    3  0.000  0.471    10.30     7.68     5.39     4.17     3.38  3 -9.16e-10      0.00 7.237e-01 2.714e-01 7.533e-04 3.456e-04 2.135e-03 -1.000 4.883e-03 -1.502 -2.312 -2.619 -3.132 -3.824 -3.967
0.0048313 -0.50000 10.00000 0.9361335635 2.4584903653    0.921  2.548  3.6153  1.267    3  0.000  0.471    11.47     8.43     5.89     4.56     3.69  3 -1.06e-09      0.00 7.237e-01 2.714e-01 7.533e-04 3.456e-04 2.135e-03 -1.000 4.883e-03 -1.600 -2.405 -2.718 -3.236 -3.938 -4.085
0.0048313 -0.50000 10.00000 0.9361568689 2.4584960434    0.920  2.586  3.6124  1.217    3  0.000  0.471    12.75     9.23     6.43     4.98     4.04  3 -1.23e-09      0.00 7.237e-01 2.714e-01 7.533e-04 3.456e-04 2.135e-03 -1.000 4.883e-03 -1.695 -2.497 -2.814 -3.338 -4.049 -4.201
0.0048313 -0.50000 10.00000 0.9361789823 2.4585014306    0.918  2.625  3.6094  1.166    3  0.000  0.471    14.19    10.12     7.02     5.44     4.41  3 -1.43e-09      0.00 7.237e-01 2.714e-01 7.533e-04 3.456e-04 2.135e-03 -1.000 4.883e-03 -1.792 -2.589 -2.911 -3.442 -4.162 -4.318
0.0048313 -0.50000 10.00000 0.9361990094 2.4585063094    0.917  2.662  3.6064  1.116    3  0.000  0.471    15.74    11.07     7.64     5.94     4.82  3 -1.65e-09      0.00 7.237e-01 2.714e-01 7.533e-04 3.456e-04 2.135e-03 -1.000 4.883e-03 -1.886 -2.678 -3.004 -3.541 -4.270 -4.431
0.0048313 -0.50000 10.00000 0.9362178445 2.4585108976    0.916  2.700  3.6034  1.066    3  0.000  0.471    17.49    12.12     8.33     6.48     5.26  3 -1.91e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.456e-04 2.135e-03 -1.000 4.883e-03 -1.980 -2.767 -3.098 -3.642 -4.380 -4.545
0.0048313 -0.50000 10.00000 0.9362359047 2.4585152968    0.915  2.738  3.6005  1.015    3  0.000  0.471    19.45    13.28     9.09     7.08     5.75  3 -2.21e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -2.076 -2.857 -3.193 -3.743 -4.491 -4.660
0.0048313 -0.50000 10.00000 0.9362558126 2.4585201459    0.913  2.783  3.5968  0.954    3  0.000  0.471    22.09    14.82    10.10     7.88     6.40  2 -2.63e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -2.189 -2.963 -3.306 -3.864 -4.623 -4.798
0.0048313 -0.50000 10.00000 0.9362741709 2.4585246173    0.911  2.828  3.5930  0.893    3  0.000  0.471    25.06    16.53    11.20     8.76     7.11  2 -3.13e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -2.300 -3.068 -3.417 -3.983 -4.753 -4.935
0.0048313 -0.50000 10.00000 0.9362882972 2.4585280578    0.909  2.865  3.5900  0.844    3  0.000  0.471    27.80    18.07    12.20     9.55     7.75  2 -3.62e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -2.392 -3.154 -3.508 -4.081 -4.860 -5.047
0.0048313 -0.50000 10.00000 0.9363040924 2.4585319047    0.907  2.909  3.5863  0.784    3  0.000  0.471    31.49    20.11    13.51    10.59     8.61  2 -4.28e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -2.501 -3.256 -3.617 -4.198 -4.988 -5.181
0.0048313 -0.50000 10.00000 0.9363186955 2.4585354611    0.904  2.952  3.5826  0.725    3  0.000  0.471    35.63    22.37    14.96    11.75     9.54  2 -5.08e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -2.609 -3.357 -3.724 -4.314 -5.114 -5.313
0.0048313 -0.50000 10.00000 0.9363321066 2.4585387270    0.902  2.994  3.5789  0.666    3  0.000  0.471    40.28    24.85    16.54    13.01    10.57  2 -5.99e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -2.715 -3.455 -3.829 -4.427 -5.238 -5.444
0.0048313 -0.50000 10.00000 0.9363444448 2.4585417316    0.898  3.036  3.5751  0.608    3  0.000  0.471    45.46    27.58    18.26    14.39    11.70  2 -7.06e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -2.819 -3.551 -3.933 -4.539 -5.360 -5.573
0.0048313 -0.50000 10.00000 0.9363560081 2.4585445474    0.895  3.077  3.5714  0.550    3  0.000  0.471    51.30    30.59    20.16    15.91    12.94  1 -8.32e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -2.922 -3.647 -4.035 -4.650 -5.482 -5.701
0.0048313 -0.50000 10.00000 0.9363664985 2.4585471019    0.892  3.117  3.5676  0.494    3  0.000  0.471    57.69    33.83    22.20    17.55    14.27  1 -9.75e-09      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -3.021 -3.738 -4.135 -4.758 -5.599 -5.824
0.0048313 -0.50000 10.00000 0.9363763332 2.4585494967    0.888  3.156  3.5638  0.437    3  0.000  0.471    64.95    37.45    24.45    19.36    15.75  1 -1.14e-08      0.00 7.237e-01 2.714e-01 7.532e-04 3.457e-04 2.135e-03 -1.000 4.883e-03 -3.121 -3.829 -4.236 -4.867 -5.717 -5.949
0.0048313 -0.50000 10.00000 0.9363853931 2.4585517027    0.884  3.194  3.5600  0.382    3  0.000  0.471    72.90    41.34    26.87    21.31    17.34  1 -1.33e-08      0.00 7.237e-01 2.714e-01 7.532e-04 3.458e-04 2.135e-03 -1.000 4.883e-03 -3.216 -3.916 -4.331 -4.971 -5.830 -6.069
0.0048313 -0.50000 10.00000 0.9363937378 2.4585537345    0.879  3.231  3.5562  0.328    3  0.000  0.471    81.67    45.56    29.48    23.42    19.06  1 -1.55e-08      0.00 7.237e-01 2.714e-01 7.532e-04 3.458e-04 2.135e-03 -1.000 4.883e-03 -3.308 -3.999 -4.427 -5.075 -5.942 -6.186
0.0048313 -0.50000 10.00000 0.9364014268 2.4585556067    0.874  3.268  3.5524  0.273    3  0.000  0.471    91.41    50.16    32.31    25.71    20.93  1  -1.8e-08      0.00 7.237e-01 2.714e-01 7.532e-04 3.458e-04 2.135e-03 -1.000 4.883e-03 -3.399 -4.080 -4.520 -5.176 -6.051 -6.302
0.0048313 -0.50000 10.00000 0.9364089966 2.4585574498    0.869  3.304  3.5485  0.218    3  0.000  0.471   102.52    55.32    35.48    28.28    23.02  0 -2.09e-08      0.00 7.237e-01 2.714e-01 7.532e-04 3.458e-04 2.135e-03 -1.000 4.883e-03 -3.491 -4.160 -4.614 -5.280 -6.162 -6.419
0.0048313 -0.50000 10.00000 0.9364159107 2.4585591332    0.863  3.339  3.5448  0.166    3  0.000  0.470   114.39    60.73    38.78    30.96    25.21  0 -2.42e-08      0.00 7.237e-01 2.714e-01 7.532e-04 3.458e-04 2.135e-03 -1.000 4.883e-03 -3.578 -4.234 -4.703 -5.377 -6.266 -6.531
0.0048313 -0.50000 10.00000 0.9364235997 2.4585610053    0.855  3.376  3.5409  0.110    3  0.000  0.470   128.56    67.06    42.62    34.09    27.76  0 -2.83e-08      0.00 7.237e-01 2.714e-01 7.532e-04 3.458e-04 2.135e-03 -1.000 4.883e-03 -3.670 -4.311 -4.796 -5.480 -6.377 -6.648
0.0048313 -0.50000 10.00000 0.9364235997 2.4585610053    0.855  1.722  3.6990  2.396    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.274e-01 2.677e-01 7.872e-04 3.005e-04 2.125e-03 -1.000 4.885e-03 0.464 -0.359 -0.545 -0.919 -1.402 -1.468
0.0048313 -0.50000 10.00000 0.9364986420 2.4585792740    0.855  1.733  3.6981  2.382    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.274e-01 2.677e-01 7.872e-04 3.006e-04 2.125e-03 -1.000 4.885e-03 0.437 -0.388 -0.575 -0.950 -1.435 -1.502
0.0048313 -0.50000 10.00000 0.9365793467 2.4585989175    0.855  1.737  3.6979  2.377    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.274e-01 2.677e-01 7.872e-04 3.006e-04 2.126e-03 -1.000 4.885e-03 0.427 -0.398 -0.585 -0.960 -1.446 -1.513
0.0048313 -0.50000 10.00000 0.9366536736 2.4586170053    0.856  1.738  3.6981  2.376    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.274e-01 2.677e-01 7.871e-04 3.006e-04 2.126e-03 -1.000 4.885e-03 0.424 -0.400 -0.587 -0.963 -1.448 -1.515
0.0048313 -0.50000 10.00000 0.9367287755 2.4586352782    0.856  1.738  3.6985  2.378    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.274e-01 2.677e-01 7.871e-04 3.007e-04 2.126e-03 -1.000 4.885e-03 0.426 -0.399 -0.585 -0.960 -1.444 -1.511
0.0048313 -0.50000 10.00000 0.9368031621 2.4586533738    0.856  1.736  3.6990  2.382    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.274e-01 2.677e-01 7.871e-04 3.007e-04 2.126e-03 -1.000 4.885e-03 0.429 -0.394 -0.581 -0.954 -1.437 -1.503
0.0048313 -0.50000 10.00000 0.9368774891 2.4586714516    0.856  1.734  3.6995  2.386    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.274e-01 2.677e-01 7.871e-04 3.007e-04 2.126e-03 -1.000 4.885e-03 0.434 -0.389 -0.575 -0.948 -1.429 -1.495
0.0048313 -0.50000 10.00000 0.9369529486 2.4586898015    0.856  1.733  3.7001  2.390    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.274e-01 2.678e-01 7.871e-04 3.008e-04 2.126e-03 -1.000 4.885e-03 0.439 -0.384 -0.569 -0.941 -1.420 -1.486
0.0048313 -0.50000 10.00000 0.9370288253 2.4587082494    0.856  1.731  3.7007  2.395    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.274e-01 2.678e-01 7.870e-04 3.008e-04 2.126e-03 -1.000 4.885e-03 0.444 -0.378 -0.562 -0.934 -1.412 -1.477
0.0048313 -0.50000 10.00000 0.9371038675 2.4587264910    0.856  1.729  3.7012  2.398    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.274e-01 2.678e-01 7.870e-04 3.008e-04 2.126e-03 -1.000 4.885e-03 0.448 -0.374 -0.557 -0.928 -1.404 -1.470
0.0048313 -0.50000 10.00000 0.9371809363 2.4587452218    0.856  1.728  3.7017  2.402    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.273e-01 2.678e-01 7.870e-04 3.009e-04 2.126e-03 -1.000 4.885e-03 0.451 -0.370 -0.553 -0.922 -1.398 -1.463
